"d2008.x"	"d2008.y"
"132"	15.1948010856438	0.0413453939218259
"133"	15.3207062978073	0.0411382368751502
"134"	15.4466115099708	0.0409331219185523
"135"	15.5725167221343	0.0407300735443428
"136"	15.6984219342978	0.0405293602421613
"137"	15.8243271464614	0.0403331381856768
"138"	15.9502323586249	0.0401407647280273
"139"	16.0761375707884	0.0399520193262039
"140"	16.2020427829519	0.0397678118822396
"141"	16.3279479951154	0.0395895766977561
"142"	16.4538532072789	0.0394155082523684
"143"	16.5797584194424	0.0392456254781977
"144"	16.7056636316059	0.0390819408331579
"145"	16.8315688437694	0.038922981743731
"146"	16.9574740559329	0.0387679592760584
"147"	17.0833792680964	0.0386172760124571
"148"	17.2092844802599	0.0384719159465648
"149"	17.3351896924234	0.0383297257880446
"150"	17.4610949045869	0.0381905535433915
